İlçe,Metrekare,Oda_Sayısı,Binanın_Yaşı,Fiyatı,Site_Icerisinde,Bulundugu_Kat,Kat_Sayisi,Isitma_Tipi,Veri_Kaynagi,Isitma_Skoru,İlçe_Kod,Oda_Metrekare,Yaş_Grup,Metrekare_Log,Oda_Sayisi_Log,Metrekare_x_Oda,Yas_x_Metrekare,İlçe_Gücü,Giris_Kat_Mi,Site_Bonus,Kat_Orani,Ilce_Oda_Key,İlçe_Oda_Gücü
Bağcılar,130,4.0,13.0,599000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,31.707317073170735,2,4.875197323201151,1.6094379124341003,520.0,1690.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,115,4.0,4.0,1260000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,28.04878048780488,0,4.7535901911063645,1.6094379124341003,460.0,460.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,125,4.0,13.0,1850000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,30.487804878048784,2,4.836281906951478,1.6094379124341003,500.0,1625.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,200,6.0,3.0,495000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,32.786885245901644,0,5.303304908059076,1.9459101490553132,1200.0,600.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,150,4.0,13.0,1650000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,36.58536585365854,2,5.017279836814924,1.6094379124341003,600.0,1950.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,93,2.0,2.0,1400000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,44.285714285714285,0,4.543294782270004,1.0986122886681098,186.0,186.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_2,1405294.1176470588
Bağcılar,110,3.0,10.0,465000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,35.483870967741936,1,4.709530201312334,1.3862943611198906,330.0,1100.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,185,5.5,2.0,715000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,33.035714285714285,0,5.225746673713202,1.8718021769015913,1017.5,370.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_5,1432500.0
Bağcılar,180,6.0,7.5,3300000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.508196721311478,1,5.198497031265826,1.9459101490553132,1080.0,1350.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,170,4.5,7.5,320000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,36.95652173913044,1,5.14166355650266,1.7047480922384253,765.0,1275.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,90,3.0,7.5,850000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.032258064516128,1,4.51085950651685,1.3862943611198906,270.0,675.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,42,3.0,7.5,1150000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,13.548387096774194,1,3.7612001156935624,1.3862943611198906,126.0,315.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,95,3.0,4.0,1915000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,30.64516129032258,0,4.564348191467836,1.3862943611198906,285.0,380.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,146,3.0,4.0,400000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,47.096774193548384,0,4.990432586778736,1.3862943611198906,438.0,584.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,165,4.0,13.0,1150000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,40.243902439024396,2,5.111987788356544,1.6094379124341003,660.0,2145.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,95,3.0,4.0,1150000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,30.64516129032258,0,4.564348191467836,1.3862943611198906,285.0,380.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,150,5.0,10.0,1200000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.411764705882355,1,5.017279836814924,1.791759469228055,750.0,1500.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_5,1432500.0
Bağcılar,121,3.0,7.5,1995000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,39.03225806451613,1,4.804021044733257,1.3862943611198906,363.0,907.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,135,3.0,10.0,2000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,43.54838709677419,1,4.912654885736052,1.3862943611198906,405.0,1350.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,135,3.0,7.5,3000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,43.54838709677419,1,4.912654885736052,1.3862943611198906,405.0,1012.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,180,4.0,7.5,850000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,43.90243902439025,1,5.198497031265826,1.6094379124341003,720.0,1350.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,115,3.0,7.5,900000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,37.096774193548384,1,4.7535901911063645,1.3862943611198906,345.0,862.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,85,3.0,10.0,1780000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,27.419354838709676,1,4.454347296253507,1.3862943611198906,255.0,850.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,80,3.0,30.0,2500000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,25.806451612903224,3,4.394449154672439,1.3862943611198906,240.0,2400.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,165,4.0,7.5,800000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,40.243902439024396,1,5.111987788356544,1.6094379124341003,660.0,1237.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,160,4.0,30.0,700000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,39.024390243902445,3,5.081404364984463,1.6094379124341003,640.0,4800.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,135,4.0,3.0,2225000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,32.926829268292686,0,4.912654885736052,1.6094379124341003,540.0,405.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,120,4.0,10.0,1375000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.26829268292683,1,4.795790545596741,1.6094379124341003,480.0,1200.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,55,3.0,2.0,990000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,17.741935483870968,0,4.02535169073515,1.3862943611198906,165.0,110.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,100,3.0,3.0,2070000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,32.25806451612903,0,4.61512051684126,1.3862943611198906,300.0,300.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,130,4.0,2.0,775000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,31.707317073170735,0,4.875197323201151,1.6094379124341003,520.0,260.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,110,3.5,2.0,1950000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,30.555555555555554,0,4.709530201312334,1.5040773967762742,385.0,220.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,200,6.0,7.5,675000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,32.786885245901644,1,5.303304908059076,1.9459101490553132,1200.0,1500.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,100,3.0,10.0,169000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,32.25806451612903,1,4.61512051684126,1.3862943611198906,300.0,1000.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,85,3.0,30.0,2150000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,27.419354838709676,3,4.454347296253507,1.3862943611198906,255.0,2550.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,110,3.0,7.5,705000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,35.483870967741936,1,4.709530201312334,1.3862943611198906,330.0,825.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,105,3.0,30.0,850000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,33.87096774193548,3,4.663439094112067,1.3862943611198906,315.0,3150.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,90,3.0,7.5,515000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.032258064516128,1,4.51085950651685,1.3862943611198906,270.0,675.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,120,4.0,7.5,2650000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.26829268292683,1,4.795790545596741,1.6094379124341003,480.0,900.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,500,3.0,30.0,278000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,161.29032258064515,3,6.2166061010848646,1.3862943611198906,1500.0,15000.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,115,3.5,7.5,1265000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,31.944444444444443,1,4.7535901911063645,1.5040773967762742,402.5,862.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,100,3.0,2.0,850000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,32.25806451612903,0,4.61512051684126,1.3862943611198906,300.0,200.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,100,3.0,4.0,945000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,32.25806451612903,0,4.61512051684126,1.3862943611198906,300.0,400.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,51,2.0,7.5,2900000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,24.285714285714285,1,3.9512437185814275,1.0986122886681098,102.0,382.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_2,1405294.1176470588
Bağcılar,105,3.0,7.5,1595000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,33.87096774193548,1,4.663439094112067,1.3862943611198906,315.0,787.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,160,4.0,10.0,450000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,39.024390243902445,1,5.081404364984463,1.6094379124341003,640.0,1600.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,120,4.0,7.5,815000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.26829268292683,1,4.795790545596741,1.6094379124341003,480.0,900.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,180,6.0,7.5,1400000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.508196721311478,1,5.198497031265826,1.9459101490553132,1080.0,1350.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,100,3.0,10.0,810000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,32.25806451612903,1,4.61512051684126,1.3862943611198906,300.0,1000.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,118,3.0,30.0,1350000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,38.064516129032256,3,4.77912349311153,1.3862943611198906,354.0,3540.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,120,3.0,3.0,820000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,38.70967741935484,0,4.795790545596741,1.3862943611198906,360.0,360.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,170,6.0,13.0,450000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,27.868852459016395,2,5.14166355650266,1.9459101490553132,1020.0,2210.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,110,4.0,2.0,859000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,26.82926829268293,0,4.709530201312334,1.6094379124341003,440.0,220.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,165,4.0,7.5,710000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,40.243902439024396,1,5.111987788356544,1.6094379124341003,660.0,1237.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,95,4.0,10.0,568000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,23.170731707317074,1,4.564348191467836,1.6094379124341003,380.0,950.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,130,4.0,30.0,1520000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,31.707317073170735,3,4.875197323201151,1.6094379124341003,520.0,3900.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,345,6.0,13.0,2200000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,56.55737704918033,2,5.846438775057725,1.9459101490553132,2070.0,4485.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,170,4.0,7.5,925000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,41.463414634146346,1,5.14166355650266,1.6094379124341003,680.0,1275.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,85,3.0,4.0,850000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,27.419354838709676,0,4.454347296253507,1.3862943611198906,255.0,340.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,130,4.0,13.0,350000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,31.707317073170735,2,4.875197323201151,1.6094379124341003,520.0,1690.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,160,4.0,10.0,840000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,39.024390243902445,1,5.081404364984463,1.6094379124341003,640.0,1600.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,90,3.0,2.0,425000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.032258064516128,0,4.51085950651685,1.3862943611198906,270.0,180.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,190,4.0,4.0,425000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,46.34146341463415,0,5.25227342804663,1.6094379124341003,760.0,760.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,180,6.0,7.5,1400000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.508196721311478,1,5.198497031265826,1.9459101490553132,1080.0,1350.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,120,3.0,10.0,720000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,38.70967741935484,1,4.795790545596741,1.3862943611198906,360.0,1200.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,103,3.0,7.5,1780000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,33.225806451612904,1,4.6443908991413725,1.3862943611198906,309.0,772.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,155,4.0,4.0,635000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,37.80487804878049,0,5.049856007249537,1.6094379124341003,620.0,620.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,1896,7.0,13.0,7849000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,267.0422535211268,2,7.5480289699350145,2.0794415416798357,13272.0,24648.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_7,6229333.333333333
Bağcılar,180,4.0,7.5,460000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,43.90243902439025,1,5.198497031265826,1.6094379124341003,720.0,1350.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,130,3.0,13.0,530000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,41.935483870967744,2,4.875197323201151,1.3862943611198906,390.0,1690.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,85,3.0,13.0,1675000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,27.419354838709676,2,4.454347296253507,1.3862943611198906,255.0,1105.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,81,3.0,7.5,2500000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,26.129032258064516,1,4.406719247264253,1.3862943611198906,243.0,607.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,13500,3.0,30.0,640000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,4354.8387096774195,3,9.510519035757246,1.3862943611198906,40500.0,405000.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,85,3.0,7.5,525000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,27.419354838709676,1,4.454347296253507,1.3862943611198906,255.0,637.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,120,6.0,3.0,1270000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,19.672131147540984,0,4.795790545596741,1.9459101490553132,720.0,360.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,83,2.0,7.5,1550000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,39.523809523809526,1,4.430816798843313,1.0986122886681098,166.0,622.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_2,1405294.1176470588
Bağcılar,120,4.0,10.0,400000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.26829268292683,1,4.795790545596741,1.6094379124341003,480.0,1200.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,135,3.0,7.5,2490000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,43.54838709677419,1,4.912654885736052,1.3862943611198906,405.0,1012.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,180,4.0,7.5,1150000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,43.90243902439025,1,5.198497031265826,1.6094379124341003,720.0,1350.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,180,6.0,7.5,2050000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.508196721311478,1,5.198497031265826,1.9459101490553132,1080.0,1350.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_6,3563571.4285714286
Bağcılar,140,4.0,10.0,1735000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,34.146341463414636,1,4.948759890378168,1.6094379124341003,560.0,1400.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,110,3.0,10.0,16500000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,35.483870967741936,1,4.709530201312334,1.3862943611198906,330.0,1100.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,1896,8.0,13.0,2500000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,234.07407407407408,2,7.5480289699350145,2.1972245773362196,15168.0,24648.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_8,2500000.0
Bağcılar,125,3.0,1.0,650000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,40.32258064516129,0,4.836281906951478,1.3862943611198906,375.0,125.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,110,3.0,30.0,920000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,35.483870967741936,3,4.709530201312334,1.3862943611198906,330.0,3300.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,120,4.0,1.0,1440000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.26829268292683,0,4.795790545596741,1.6094379124341003,480.0,120.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,160,4.0,10.0,2700000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,39.024390243902445,1,5.081404364984463,1.6094379124341003,640.0,1600.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,155,4.0,3.0,650000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,37.80487804878049,0,5.049856007249537,1.6094379124341003,620.0,465.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,110,3.0,10.0,785000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,35.483870967741936,1,4.709530201312334,1.3862943611198906,330.0,1100.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,90,3.0,10.0,1950000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.032258064516128,1,4.51085950651685,1.3862943611198906,270.0,900.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,150,4.0,3.0,950000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,36.58536585365854,0,5.017279836814924,1.6094379124341003,600.0,450.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,95,3.0,10.0,1500000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,30.64516129032258,1,4.564348191467836,1.3862943611198906,285.0,950.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,160,4.0,10.0,850000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,39.024390243902445,1,5.081404364984463,1.6094379124341003,640.0,1600.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,90,3.0,10.0,695000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.032258064516128,1,4.51085950651685,1.3862943611198906,270.0,900.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,90,3.0,10.0,1045000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.032258064516128,1,4.51085950651685,1.3862943611198906,270.0,900.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,110,4.0,2.0,1500000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,26.82926829268293,0,4.709530201312334,1.6094379124341003,440.0,220.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,135,3.0,7.5,905000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,43.54838709677419,1,4.912654885736052,1.3862943611198906,405.0,1012.5,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,110,3.0,2.0,1200000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,35.483870967741936,0,4.709530201312334,1.3862943611198906,330.0,220.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,100,4.0,10.0,2800000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,24.390243902439025,1,4.61512051684126,1.6094379124341003,400.0,1000.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
Bağcılar,63,2.0,10.0,1350000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,30.0,1,4.1588830833596715,1.0986122886681098,126.0,630.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_2,1405294.1176470588
Bağcılar,129,3.0,13.0,1200000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,41.61290322580645,2,4.867534450455582,1.3862943611198906,387.0,1677.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_3,1368423.6641221375
Bağcılar,210,7.0,7.5,3839000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,29.577464788732396,1,5.351858133476067,2.0794415416798357,1470.0,1575.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_7,6229333.333333333
Bağcılar,90,2.0,10.0,395000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,42.857142857142854,1,4.51085950651685,1.0986122886681098,180.0,900.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_2,1405294.1176470588
Bağcılar,172,4.0,4.0,10100000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,5,41.951219512195124,0,5.153291594497779,1.6094379124341003,688.0,688.0,1562371.4285714286,0,0.0,0.3703703703703704,Bağcılar_4,1425844.8717948718
